grid_id,risk_index,protection_level
13_48,0.070669406779661,0.01831622259252001
13_49,0.08218296610169493,0.03707472916869411
13_50,0.06689152542372881,0.036225082722768136
13_51,0.06770508474576271,0.03666532101717711
13_52,0.08362364406779661,0.03772337934852104
13_53,0.08443720338983052,0.04648725017532254
14_5,0.08123720338983052,0.04473303774083613
14_6,0.0794236440677966,0.043735804911479326
14_7,0.08001008474576272,0.036099419839413976
14_8,0.07919652542372882,0.035732432722437195
14_9,0.07978296610169491,0.03599707234657626
14_10,0.07896940677966102,0.035630039771229735
14_11,0.07915584745762713,0.03571416717491785
14_12,0.07834228813559323,0.035347095939054975
14_13,0.07752872881355932,0.03498001744479853
14_14,0.07431516949152542,0.03353009397343377
14_15,0.07671516949152542,0.03461294982420647
14_16,0.08117016949152543,0.036622989362984554
14_17,0.08257016949152543,0.037254646641934605
14_18,0.08157016949152544,0.03680346152952894
14_19,0.08257016949152543,0.037254661397577556
14_20,0.08117016949152543,0.03662300670489122
14_21,0.08117016949152543,0.036623011598675474
14_22,0.08017016949152543,0.036171829235474774
14_23,0.07917016949152543,0.035720643435577855
14_24,0.07917016949152543,0.03572064635048676
14_25,0.08017016949152543,0.036171836804292576
14_26,0.08017016949152543,0.036171833381572906
14_27,0.08117016949152543,0.03662300967055927
14_28,0.07047016949152543,0.018264583917674482
14_29,0.07671516949152542,0.034612884064051906
14_30,0.07531516949152543,0.03398109545215321
14_31,0.07406516949152542,0.019196342414323702
14_32,0.07266516949152542,0.01883348792327811
14_33,0.07126516949152542,0.018470633432232514
14_34,0.06986516949152542,0.018107778941186918
14_35,0.07126516949152542,0.018470633432232514
14_36,0.07126516949152542,0.018470633432232514
14_37,0.07266516949152542,0.01883348792327811
14_38,0.07266516949152542,0.01883348792327811
14_39,0.07266516949152542,0.01883348792327811
14_40,0.07266516949152542,0.01883348792327811
14_41,0.07406516949152542,0.019196342414323702
14_42,0.07546516949152543,0.0195591969053693
14_43,0.07686516949152543,0.019922051396414897
14_44,0.07686516949152543,0.019922051396414897
14_45,0.07767872881355932,0.020132911149080616
14_46,0.07849228813559322,0.020343770901746338
14_47,0.07930584745762713,0.02055463065441206
14_48,0.06526440677966101,0.03534376698730559
14_49,0.06507796610169492,0.03524348426084377
14_50,0.06689152542372881,0.0362262338883904
14_51,0.07311008474576271,0.018948801850517175
14_52,0.08462364406779661,0.0381775004315047
14_53,0.08303720338983052,0.037459759893325145
14_54,0.08285076271186441,0.04561532683775232
